title,descr,price,year,km,transmission,location,date_posted,link,date_imported,Marca_x,Tipo,Modelo_x,Marca_y,Modelo_y,Comuna,Region
Kia río 5 año 2021,"Vendo mi joyita muy bien cuidado mantenciones al día, documentación al día, caja sexta muy económico.comunicar solo interesados",11000000.0,2021,30000.0,Manual  ,"Vallenar,  III Atacama", Ayer a las 22:25,https://www.yapo.cl/vehiculos/kia-rio-5-ano-2021_87943862,2023-10-04 13:51:07.468447,CHERY,SUV,TIGGO 5,KIA,RÍO 5,Vallenar, III Atacama
Auto Kia Río 5,"Vendo Kia Río 5 único dueño. 
Año 2016 
Full equipo",5900000.0,2016,111000.0,Manual  ,"Antofagasta,  II Antofagasta", Ayer a las 21:38,https://www.yapo.cl/vehiculos/auto-kia-rio-5_88306649,2023-10-04 13:51:07.468447,CHERY,SUV,TIGGO 5,KIA,RÍO 5,Antofagasta, II Antofagasta
Chery fulwin 2 sport 2015,"En primavera disfruta tu Chery, Fullwin Sport GL, motor 1.5, año 2015, muy económico 15 km/l en carretera a 100, full equipo, aire acondicionado, cierre centralizado, documentos al día, revisión técnica al día, mecánicamente en muy buen estado, valor conversable.",5000000.0,2015,94570.0,Manual  ,"Las Condes,  Región Metropolitana", Ayer a las 20:47,https://www.yapo.cl/vehiculos/chery-fulwin-2-sport-2015_88306176,2023-10-04 13:51:07.468447,CHERY,SUV,TIGGO 5,CHERY,FULWIN 2,Las Condes, Región Metropolitana
Kia rio 5 sport 1.4 Ac Full 2013,"Vendo kia rio 5 2013 1.4 full versión EX eurocopa 
Asientos de cuero
Espejos abatibles
Sunroof 
Sensor de retroceso
Caja 6ta 
3era dueña (manejamiesposo)
Al día con sus papeles 
Kilometraje 120.145
Contactar vía mail",7000000.0,2013,120200.0,Manual  ,"Macul,  Región Metropolitana", Ayer a las 20:15,https://www.yapo.cl/vehiculos/kia-rio-5-sport-14-ac-full-2013_88306028,2023-10-04 13:51:07.468447,CHERY,SUV,TIGGO 5,KIA,RIO 5 AC,Macul, Región Metropolitana
"Excelente Kia Río 5, impecable, económico","Vendo por renovación, cómodo , económico, excelente desempeño en Ciudad y carretera , , jamás chocado , segundo dueño, ",9800000.0,2018,80000.0,Manual  ,"La Serena,  IV Coquimbo", Ayer a las 17:40,https://www.yapo.cl/vehiculos/excelente-kia-rio-5-impecable-economico_88255116,2023-10-04 13:51:40.026016,CHERY,SUV,TIGGO 5,KIA,RÍO 5,La Serena, IV Coquimbo
Mazda cx-5 2021,"**$18.990.000 al contado | $17.990.000 con financiamiento o intercambio**  
Desde Astara Retail Seminuevos Cantagallo, tu confiable punto de encuentro en vehículos seminuevos en Vitacura, te traemos un icono de elegancia y tecnología: el **Mazda CX-5 2021**.

Elementos que marcan la diferencia:

- **Motor 2.0:** Con la promesa de desempeño y eficiencia que caracteriza a Mazda, este motor asegura una experiencia de conducción dinámica y económica.

- **Versión R:** Más que un SUV, el Mazda CX-5 en su versión R te ofrece una serie de características premium y tecnologías de avanzada que elevan cada trayecto a una experiencia de lujo.

- **Transmisión Automática 6AT:** Combina la comodidad y precisión, brindándote una conducción suave y optimizada para diferentes condiciones de camino.

- **48.500 km recorridos:** Este vehículo, aunque ya ha tenido sus propias aventuras, ha sido cuidado meticulosamente y está listo para ser el compañero ideal en tus futuros viajes.

Te invitamos a conocernos en Av. Las Condes 12.256, Vitacura, y descubrir de cerca todo lo que este magnífico SUV tiene para ofrecerte. Si buscas financiamiento o estás interesado en intercambiar tu vehículo, contamos con expertos dispuestos a ayudarte con las mejores opciones del mercado. Atendemos de Lunes a Viernes, de 8:30 a 19:00 hrs., y los Sábados de 10:00 a 14:00 hrs. En Astara Retail Seminuevos Cantagallo, nuestro compromiso es brindarte calidad y servicio excepcionales. ¡Déjate sorprender por la elegancia y tecnología del Mazda CX-5 y vive la experiencia Mazda!",17990000.0,2021,48600.0,Automático  ,"Las Condes,  Región Metropolitana", Ayer a las 17:39,https://www.yapo.cl/vehiculos/mazda-cx-5-2021_88305130,2023-10-04 13:51:40.041636,CHERY,SUV,TIGGO 5,MAZDA,CX-5,Las Condes, Región Metropolitana
Mazda CX-5 2016,"Mazda CX5 2016
Motor 2.0
Caja automática
Climatizador bizona
Velocidad cruzero
Camara de Retroceso 
6 airbag
Frenos abs
Start /Stop
Sensor de presión de neumáticos
Control de Traccion eléctricos
Full equipamiento
Sin partes ni multas
Transferencia inmediata
Tenemos opciónes de financiamiento",10500000.0,2016,140000.0,Automático  ,"Melipilla,  Región Metropolitana", Ayer a las 16:33,https://www.yapo.cl/vehiculos/mazda-cx-5-2016_88304534,2023-10-04 13:51:40.041636,CHERY,SUV,TIGGO 5,MAZDA,CX-5,Melipilla, Región Metropolitana
Chery tiggo 3 2022,"DIFOR, automotora con más de 30 años de experiencia respalda su división de vehículos USADOS EXCLUSIVOS.
Como Difor te ofrecemos opciones de financiamiento, recibimos tu auto en parte de pago.

CONTACTO:

Susan Schaefer - 992405271
Carlos Gomez - 956080032
Marcelo Yañez – 978066859
Alex Arenas – 998240593",11490000.0,2022,25000.0,Automático  ,"Puerto Montt,  X Los Lagos", Ayer a las 13:46,https://www.yapo.cl/vehiculos/chery-tiggo-3-2022_88302612,2023-10-04 13:51:40.041636,CHERY,SUV,TIGGO 5,CHERY,TIGGO 3,Puerto Montt, X Los Lagos
Kia rio 5 2020,KIA RIO 5,12990000.0,2020,55225.0,Automático  ,"Santiago,  Región Metropolitana", Ayer a las 13:32,https://www.yapo.cl/vehiculos/kia-rio-5-2020_88108133,2023-10-04 13:51:40.041636,CHERY,SUV,TIGGO 5,KIA,RIO 5,Santiago, Región Metropolitana
Chery tiggo 7 2019,"Este CHERY TIGGO 7 2019 esta garantizado por Autopia:Si no te gusta, puedes devolverlo en 7 dias o 300 km. Valido por 6 meses. Respaldo Derco. Consulta con nuestros ejecutivos por financiamiento para este auto",8590000.0,2019,56050.0,Manual  ,"Huechuraba,  Región Metropolitana", Ayer a las 13:31,https://www.yapo.cl/vehiculos/chery-tiggo-7-2019_87695142,2023-10-04 13:51:40.041636,CHERY,SUV,TIGGO 5,CHERY,TIGGO 7,Huechuraba, Región Metropolitana
Kia rio 5 2018,KIA RIO 5,9990000.0,2018,74709.0,Manual  ,"Lo Barnechea,  Región Metropolitana", Ayer a las 13:27,https://www.yapo.cl/vehiculos/kia-rio-5-2018_88107825,2023-10-04 13:51:40.041636,CHERY,SUV,TIGGO 5,KIA,RIO 5,Lo Barnechea, Región Metropolitana
Kia rio 5 2022,KIA RIO 5,12590000.0,2022,45402.0,Manual  ,"Lo Barnechea,  Región Metropolitana", Ayer a las 13:27,https://www.yapo.cl/vehiculos/kia-rio-5-2022_88107812,2023-10-04 13:51:40.041636,CHERY,SUV,TIGGO 5,KIA,RIO 5,Lo Barnechea, Región Metropolitana
Mg rx 5 2020,"vehiculo en buen estado, full equipo
credito hasta 48 meses
993235779",10990000.0,2020,54000.0,Manual  ,"Osorno,  X Los Lagos", Ayer a las 11:11,https://www.yapo.cl/vehiculos/mg-rx-5-2020_87834166,2023-10-04 13:51:40.041636,CHERY,SUV,TIGGO 5,MG,5,Osorno, X Los Lagos
Mazda 5 2016,"PRECIO LISTA: $8.990.000

PRECIO CON FINANCIAMIENTO: $8.490.000

Karen Infante: 
+569 8305 3818

Rodolfo Sierra: +569 4105 7387

Ivan Mascayano: +569 8396 4087

astararetail.cl- Único en su estado- Real Oportunidad en Seminuevos - Recibimos tu auto en parte de pago - Financiamiento con Santander- Cancela con Tarjetas de crédito o transferencia - Entrega inmediata - Descuentos y Bonos Exclusivos- Calidad y Seguridad. 

Vendemos marcas como: Jeep,  Chevrolet, Chery, Volkswagen, Kia, Hyundai, Suzuki, Toyota, Peugeot, Nissan, Ford, Mazda, MG y mas",8490000.0,2016,63200.0,Automático  ,"San Bernardo,  Región Metropolitana", Ayer a las 10:55,https://www.yapo.cl/vehiculos/mazda-5-2016_88150996,2023-10-04 13:51:40.041636,CHERY,SUV,TIGGO 5,MAZDA,5,San Bernardo, Región Metropolitana
Chery k60 2020,"VEHICULO EN BUEN ESTADO , SE RECIBE VEHICULO EN PARTE DE PAGO ,, SE OFRECE FINANCIAMIENTO CON MINIMO EL 20% DE PIE HACIA ARRIBA Y LA DIFERECNIA DE 12 A 60 CUOTAS , COMPRAMOS TU AUTO , CONTACTO +56966066675 (LLAMADAS , WHATSAPP)",7580000.0,2020,62600.0,Manual  ,"Osorno,  X Los Lagos", Ayer a las 10:39,https://www.yapo.cl/vehiculos/chery-k60-2020_88300616,2023-10-04 13:51:40.041636,CHERY,SUV,TIGGO 5,CHERY,K60,Osorno, X Los Lagos
2018 Mazda Cx-5 2.0 Manual Skyactiv R,"En Smart and Car nos dedicamos a unir vendedores y compradores particulares asegurando un trato seguro y transparente.

-Este vehículo fue inspeccionado y certificado por nuestros especialistas
-Esta unidad se encuentra en nuestro showroom por lo que le sugerimos agendar una cita previa contactándonos a nuestro número telefónico o botón de WhatsApp.

Cualidades Mazda Cx-5 2.0:
- Anclaje isofix.
- Velocidad crucero. 
- Espejos abatibles.
- Espejos eléctricos.
- Cámara de retroceso.
- Sensores de retroceso. 
- Navegador. 
- Climatizador Bizona.

*Financiamiento desde $3.138.000 con tasa de interés preferencial.
*Recibimos tu vehículo en forma de pago.
*Enviamos a todo Chile con garantía de satisfacción.

Es una marca asociada a TuAuto!.",15990000.0,2018,71000.0,Manual  ,"Temuco,  IX Araucanía", Ayer a las 10:07,https://www.yapo.cl/vehiculos/2018-mazda-cx-5-20-manual-skyactiv-r_88300130,2023-10-04 13:51:40.057260,CHERY,SUV,TIGGO 5,MAZDA,CX-5,Temuco, IX Araucanía
Kia Rio 5,"KIA RIO 5 AÑO 2015 FULL EQUIPO
CAJA 6TA
101.XXX km
AIRE ACONDICIONADO
MANDOS AL VOLANTE
CIERRE CENTRALIZADO
SOLO DETALLES ESTETICOS POR EL AÑO
2 LLAVES ORIGINALES
2 DUEÑOS
PERMISO CIRCULACIÓN HASTA AÑO 2024
REVISION TECNICAS HASTA SEPTIEMBRE 2024
AL DÍA
TRANSFERIBLE",6500000.0,2015,101500.0,Manual  ,"Antofagasta,  II Antofagasta", Ayer a las 09:35,https://www.yapo.cl/vehiculos/kia-rio-5_88299933,2023-10-04 13:51:40.057260,CHERY,SUV,TIGGO 5,KIA,RIO 5,Antofagasta, II Antofagasta
Chery tiggo 8 1.5t glx dct at 5p - 2023 | 2530,"- precio real, sin letra chica ni condiciones
- vehiculo garantizado
- pie minimo $3196000 / 20%
- pie recomendado $6392000 / 40%
- recibimos tu vehiculo en parte de pagoðŸš—

ðŸ”½ equipamiento de comfort:
sunroof
keyless / boton de encendido
techo panoramico
smart entry
climatizador dual
alzavidrios electricos
espejos laterales electricos
radio touch
puerto usb
apple carplay
volante regulable en altura
comandos de audio al volante
bluetooth
velocidad crucero
computador a bordo
tapiz de cuero
butacas electricas
drive mode
sport mode
llantas de aleacion aro 18""

ðŸ”½ equipiaminto de seguiridad:
doble airbag frontal
airbags de cortina centrales
airbags laterales centrales
freno de mano electronico
frenos de disco en las 4 ruedas
frenos abs
control de estabilidad
isofix
sensores de retroceso
camara de retroceso
camara de retroceso en 360º
cierre centralizado
neblineros
sensor de presion de neumaticos
ðŸ”½ informacion tecnica:
145 hp
1500 cc
rendimiento max.:16.4 kms x lt
capacidad de estanque: 57 lts.
capacidad maletero: 892 lts.",15980000.0,2023,8668.0,Automático  ,"Vitacura,  Región Metropolitana", Ayer a las 08:06,https://www.yapo.cl/vehiculos/chery-tiggo-8-15t-glx-dct-at-5p-2023-2530_88307700,2023-10-04 13:51:40.057260,CHERY,SUV,TIGGO 5,CHERY,TIGGO 8,Vitacura, Región Metropolitana
Chery tiggo 2 2022,"VEHICULO EN BUEN ESTADO , SE RECIBE VEHICULO EN PARTE DE PAGO ,, SE OFRECE FINANCIAMIENTO CON MINIMO EL 20% DE PIE HACIA ARRIBA Y LA DIFERECNIA DE 12 A 60 CUOTAS , COMPRAMOS TU AUTO , CONTACTO +56966066675 (LLAMADAS , WHATSAPP)",7980000.0,2022,20400.0,Manual  ,"Osorno,  X Los Lagos", Ayer a las 07:25,https://www.yapo.cl/vehiculos/chery-tiggo-2-2022_88300634,2023-10-04 13:51:40.057260,CHERY,SUV,TIGGO 5,CHERY,TIGGO 2,Osorno, X Los Lagos
Kia rio 5 2015,KIA RIO 5,6380000.0,2015,83000.0,Manual  ,"Las Condes,  Región Metropolitana", Ayer a las 07:14,https://www.yapo.cl/vehiculos/kia-rio-5-2015_88303364,2023-10-04 13:51:40.057260,CHERY,SUV,TIGGO 5,KIA,RIO 5,Las Condes, Región Metropolitana
Mazda 5 2016,"Auto en excelente estado, nunca chocado, único dueño, 6 cambios, 3 corridas de asientos, muy cómodo. Ideal para familias grandes. Todo al día, llegar y transferir!!!",9200000.0,2016,180000.0,Manual  ,"Isla de Maipo,  Región Metropolitana", 02 oct 2023 a las 21:04,https://www.yapo.cl/vehiculos/mazda-5-2016_88297792,2023-10-04 13:51:40.057260,CHERY,SUV,TIGGO 5,MAZDA,5,Isla de Maipo, Región Metropolitana
Kia rio 5 solo x renovacion,Solo por renovacion solo uso familiar neumaticos nuevos detalles solo de pintura de motor impecable version semifull conversable sin multas documentacion al dia transferible fono  ubicado en la serena motor 1.4 full economico,4200000.0,2011,120000.0,Manual  ,"La Serena,  IV Coquimbo", 02 oct 2023 a las 20:53,https://www.yapo.cl/vehiculos/kia-rio-5-solo-x-renovacion_88297620,2023-10-04 13:51:40.057260,CHERY,SUV,TIGGO 5,KIA,RIO 5,La Serena, IV Coquimbo
Kia Rio 5 2013,"KIA RIO 5 UB EX 1.4

Se vende por renovación

 Aire acondicionado
 Cierre centralizado
 Alzavidrios eléctrico
 Espejo retrovisor eléctricos abatibles
 Fundas de asiento policuero
 Radio Android 9""
 Cámara y sensor de retroceso
 Documentación al día
 Sin partes ni multas
 Llegar y andar, detalles mínimos parachoque trasero y delantero.

Se puede ver en Maipú, previa coordinación",6200000.0,2013,118500.0,Manual  ,"Maipú,  Región Metropolitana", 02 oct 2023 a las 18:54,https://www.yapo.cl/vehiculos/kia-rio-5-2013_88296885,2023-10-04 13:52:12.899111,CHERY,SUV,TIGGO 5,KIA,RIO 5,Maipú, Región Metropolitana
Kia rio 5 2019,"Vendo Kia Rio 5 año 2019
Documentación al día.
PRECIO CONVERSABLE. 
El vehículo se encuentra en Casma, frutillar",9000000.0,2019,110000.0,Manual  ,"Frutillar,  X Los Lagos", 02 oct 2023 a las 17:01,https://www.yapo.cl/vehiculos/kia-rio-5-2019_86166311,2023-10-04 13:52:12.899111,CHERY,SUV,TIGGO 5,KIA,RIO 5,Frutillar, X Los Lagos
Tiggo 3 excelente estado,Se vende jeep tiggo 3 año 2020 tiene 23000 kilometros excelente estado pantalla de retroceso y reproductor de mp4  ,10000000.0,2020,23000.0,Manual  ,"Natales,  XII Magallanes & Antártica", 02 oct 2023 a las 16:20,https://www.yapo.cl/vehiculos/tiggo-3-excelente-estado_88295176,2023-10-04 13:52:12.899111,CHERY,SUV,TIGGO 5,CHERY,TIGGO 3,Natales, XII Magallanes & Antártica
Chery Tiggo 8 GLX DCT 2021,"Se vende Chery tiggo 8 glx dct año 2021, automática, bencinera, se vende por renovación se puede ver en Coquimbo, papeles al día hasta 2024",16000000.0,2021,30000.0,Automático  ,"Coquimbo,  IV Coquimbo", 02 oct 2023 a las 16:09,https://www.yapo.cl/vehiculos/chery-tiggo-8-glx-dct-2021_88295063,2023-10-04 13:52:12.899111,CHERY,SUV,TIGGO 5,CHERY,TIGGO 8 DCT,Coquimbo, IV Coquimbo
Chery tiggo 2 2022,Vendo Chery Tiggo 2 GLS MT motor 1.5 el auto esta en perfectas condiciones actualmente esta en PRENDA se encuentra ubicado en santiago y se muestra en Pudahuel.,4000000.0,2022,20893.0,Manual  ,"Estación Central,  Región Metropolitana", 02 oct 2023 a las 15:55,https://www.yapo.cl/vehiculos/chery-tiggo-2-2022_88294863,2023-10-04 13:52:12.899111,CHERY,SUV,TIGGO 5,CHERY,TIGGO 2,Estación Central, Región Metropolitana
Camioneta ford f150 lariat año 2012 motor 5.,"Vendo camioneta ford f150 lariat año 2012 motor5.0 4x4.se encuentra en copiapó. 186.xxxkm cuenta con desplazadores de 2"", kit de levante de 2"". Audio original Sony 700w subwoofer. Encendido a distancia. Pedales, Asientos y espejos con ajuste eléctrico. A/c bizona etc.",13800000.0,2012,186000.0,Automático  ,"Copiapó,  III Atacama", 02 oct 2023 a las 13:07,https://www.yapo.cl/vehiculos/camioneta-ford-f150-lariat-ano-2012-motor-5_88293398,2023-10-04 13:52:12.899111,CHERY,SUV,TIGGO 5,FORD,F150 LARI,Copiapó, III Atacama
Mazda cx-5 2016,"Vehículo en buen estado, única dueña, con sus dos llaves, cuenta con seis airbags, climatizador bi-zona, uso familiar, control de tracción, isofix, batería nueva, transmisión automática, modo sport, freno de mano electrónico, navegador, asientos de tela y apoyabrazos de cuero.",12480000.0,2016,87507.0,Automático  ,"Vitacura,  Región Metropolitana", 02 oct 2023 a las 12:50,https://www.yapo.cl/vehiculos/mazda-cx-5-2016_86968088,2023-10-04 13:52:12.899111,CHERY,SUV,TIGGO 5,MAZDA,CX-5,Vitacura, Región Metropolitana
Kia rio 5 full ,Kia rio 5 full documentos al día en perfectas condiciones valor 4.600.000,4600000.0,2011,182000.0,Manual  ,"San Javier,  VII Maule", 02 oct 2023 a las 12:44,https://www.yapo.cl/vehiculos/kia-rio-5-full_88293136,2023-10-04 13:52:12.899111,CHERY,SUV,TIGGO 5,KIA,RIO 5,San Javier, VII Maule
Mazda cx-5 2018,"COLOR: GRAFITO Copia de llave, versión R Skyactiv, motor 2.000 CC, caja de cambios automática Tiptronic, modos de conducción, volante multifuncional con velocidad crucero, computador a bordo, pantalla touch con cámara trasera de estacionamiento y navegador, botón de encendido start-stop, climatizadores delanteros independientes, control de estabilidad.
 Financiamiento, auto en parte de pago, aceptamos tarjetas. +56958377232 +56949374874 +56981498211 +56994411142",17990000.0,2018,55100.0,Automático  ,"Lo Barnechea,  Región Metropolitana", 02 oct 2023 a las 12:42,https://www.yapo.cl/vehiculos/mazda-cx-5-2018_88195871,2023-10-04 13:52:12.899111,CHERY,SUV,TIGGO 5,MAZDA,CX-5,Lo Barnechea, Región Metropolitana
Chery tiggo 2 2019,"SUV IMPECABLE, FULL EQUIPO, FINANCIAMIENTO AUTOMOTRIZ",7790000.0,2019,56000.0,Manual  ,"Quilpué,  V Valparaíso", 02 oct 2023 a las 12:08,https://www.yapo.cl/vehiculos/chery-tiggo-2-2019_88292898,2023-10-04 13:52:12.899111,CHERY,SUV,TIGGO 5,CHERY,TIGGO 2,Quilpué, V Valparaíso
Kia rio 5 año 2013,"Perfecto estado, sin panas, solo detalles estéticos de uso",5500000.0,2013,120000.0,Manual  ,"Providencia,  Región Metropolitana", 02 oct 2023 a las 12:08,https://www.yapo.cl/vehiculos/kia-rio-5-ano-2013_88292895,2023-10-04 13:52:12.899111,CHERY,SUV,TIGGO 5,KIA,RIO 5,Providencia, Región Metropolitana
Chery grand tiggo 2017,"SUV IMPECABLE, FULL EQUIPADA, FINANCIAMIENTO AUTOMOTRIZ",7790000.0,2017,54000.0,Manual  ,"Quilpué,  V Valparaíso", 02 oct 2023 a las 12:02,https://www.yapo.cl/vehiculos/chery-grand-tiggo-2017_88292819,2023-10-04 13:52:12.899111,CHERY,SUV,TIGGO 5,CHERY,GRAND TIGGO,Quilpué, V Valparaíso
Kia rio 5 ex 1.4 2019,"COLOR: BLANCO EXCELENTE ESTADO, SIN DETALLES, AIRE ACONDICIONADO, POCO KILOMETRAJE, AIRBAGS, FRENOS ABS/EBD, MOTOR 1.4 MECÁNICO, BAJO CONSUMO DE COMBUSTIBLE, CAMARA DE RETROCESO, FULL EQUIPO, NEBLINEROS, 2 COPIAS DE LLAVES
 
 **EN AUTOSAP TENEMOS EL AUTO QUE BUSCAS. CONOCE NUESTRO AMPLIO STOCK DE VEHICULOS SEMINUEVOS Y CERO KILOMETRO. TENEMOS DISTINTAS OPCIONES DE FINANCIAMIENTO. RECIBIMOS TU VEHICULO EN PARTE DE PAGO AL MEJOR PRECIO. CONTACTANOS Y VISITA NUESTRO SITIO WEB Y DESCUBRE TODOS LOS MODELOS QUE TENEMOS PARA TI**",10590000.0,2019,48367.0,Manual  ,"Temuco,  IX Araucanía", 02 oct 2023 a las 11:36,https://www.yapo.cl/vehiculos/kia-rio-5-ex-14-2019_87882647,2023-10-04 13:52:12.914769,CHERY,SUV,TIGGO 5,KIA,RIO 5,Temuco, IX Araucanía
Kia motors rio 5 1.4 ex at 2018,"MARUBENI AUTOS 

DISPONIBLE 

KIA
-RIO 5 1.4 EX AT
-2019
-AUTOMATICO
-BENCINA
-92.400KM

$9.890.000
(VALORES NO INCLUYEN TRANSFERENCIA)

PIE DESDE EL 20%

SOMOS MARUBENI CARSHOPPING CERRILLOS
EJECUTIVO DANIEL CABANAS
+56923966376

RECIBIMOS AUTO EN PARTE DE PAGO
FINANCIAMIENTO DIRECTO

RESERVALA HOY !!

AMÉRICO VESPUCIO EXPRESS 2451, CERRILLOS (interior carshopping)",9890000.0,2018,92400.0,Automático  ,"Cerrillos,  Región Metropolitana", 02 oct 2023 a las 11:21,https://www.yapo.cl/vehiculos/kia-motors-rio-5-14-ex-at-2018_87712443,2023-10-04 13:52:12.914769,CHERY,SUV,TIGGO 5,KIA,RIO 5,Cerrillos, Región Metropolitana
Kia rio 5 2017,"2017
MOTOR 1.400 cc
MECANICO
6 VELOCIDADES
100.000 km
AIRE ACONDICIONADO
DOBLE AIRBAGS DE SEGURIDAD
CONEXION BLUETOOH
TAPIZ IMPECABLE
DOCUMENTOS AL DIA

BONO CON FINANCIAMIENTO

MAS INFORMACION LLAMAR O WHATSAPP 985487703",8790000.0,2017,100000.0,Manual  ,"Providencia,  Región Metropolitana", 02 oct 2023 a las 10:10,https://www.yapo.cl/vehiculos/kia-rio-5-2017_87939881,2023-10-04 13:52:12.914769,CHERY,SUV,TIGGO 5,KIA,RIO 5,Providencia, Región Metropolitana
Mazda cx-5 2016,..,13900000.0,2016,91000.0,Manual  ,"La Serena,  IV Coquimbo", 02 oct 2023 a las 10:07,https://www.yapo.cl/vehiculos/mazda-cx-5-2016_85060542,2023-10-04 13:52:12.914769,CHERY,SUV,TIGGO 5,MAZDA,CX-5,La Serena, IV Coquimbo
Chery Tiggo 8 Tiggo 8 1.5t Glx 2023,"TIGGO  8  1.5T  GLX 2023
Aire Acondicionado, Cierre centralizado, Alza vidrio delanteros, Alzavidrios eléctricos traseros, Espejos retráctiles automáticos, Apertura de maleta desde el interior, Airbag conductor, Airbag acompanante, Frenos discos traseros",16990000.0,2023,5605.0,Automático  ,"La Florida,  Región Metropolitana", 02 oct 2023 a las 08:20,https://www.yapo.cl/vehiculos/chery-tiggo-8-tiggo-8-15t-glx-2023_87961308,2023-10-04 13:52:12.914769,CHERY,SUV,TIGGO 5,CHERY,TIGGO 8,La Florida, Región Metropolitana
